transaction_id,customer_id,amount,payment_method,customer_segment,transaction_hour,days_since_last_payment,previous_failures,retry_count,checkout_duration,device_type,location_type,payment_gateway,failure_reason,subscription_status,invoice_age_days,amount_due,payment_status,revenue_at_risk
txn_c8886cdd1bdc45,cust_7778,10997.57,wallet,high_value,0,175,1,0,496,tablet,domestic,razorpay,None,none,23,10997.57,success,0
txn_3f5b5674408c43,cust_6111,42893.99,net_banking,churn_risk,11,31,3,0,332,tablet,domestic,razorpay,None,none,30,42893.99,success,0
txn_6173ffffdee24f,cust_9164,8061.84,upi,new,15,58,0,1,525,mobile,domestic,razorpay,network_error,none,57,8061.84,failed,1
txn_d73f591fc6e14c,cust_1842,14570.53,credit_card,high_value,11,161,0,1,411,tablet,domestic,razorpay,authentication_failed,active,28,14570.53,abandoned,1
txn_347114f9c9f641,cust_4815,30579.22,credit_card,loyal,4,74,1,0,446,desktop,domestic,razorpay,None,inactive,32,30983.11,success,0
txn_d09f1d6823f340,cust_5698,25066.93,wallet,returning,8,88,1,2,542,desktop,domestic,razorpay,insufficient_funds,active,46,25066.93,abandoned,1
txn_6cc1d815529040,cust_2038,48459.9,upi,high_value,17,142,0,0,282,tablet,domestic,razorpay,None,inactive,28,48569.49,success,0
txn_697ea056a90945,cust_2595,14390.02,credit_card,new,11,30,0,0,290,mobile,domestic,razorpay,None,active,20,14390.02,success,0
txn_288aa22aa33246,cust_9271,23762.42,net_banking,churn_risk,14,132,1,1,454,tablet,domestic,razorpay,authentication_failed,inactive,14,23762.42,failed,0
txn_185d873ba8f148,cust_6146,46834.97,debit_card,loyal,19,50,0,3,202,desktop,domestic,razorpay,authentication_failed,active,28,46834.97,failed,1
txn_7d14f7e462e049,cust_6013,1325.84,debit_card,high_value,21,180,2,2,574,tablet,international,razorpay,insufficient_funds,none,40,1534.59,abandoned,1
txn_1e388b31a67046,cust_4711,33829.55,wallet,loyal,21,22,3,1,26,tablet,domestic,razorpay,authentication_failed,inactive,4,33829.55,failed,1
txn_1f118de045ab4b,cust_7833,42601.63,credit_card,churn_risk,8,20,0,0,156,mobile,domestic,razorpay,None,inactive,32,42601.63,success,0
txn_dfee5feeddbc43,cust_5692,16283.21,debit_card,high_value,1,180,0,0,279,tablet,domestic,razorpay,None,none,59,16635.87,success,0
txn_3f753ccafbaa4b,cust_4538,48156.92,wallet,new,21,40,0,1,420,desktop,domestic,razorpay,authentication_failed,inactive,27,48225.82,failed,1
txn_241b3d7a58484b,cust_7799,38053.12,wallet,returning,16,94,0,0,414,mobile,domestic,razorpay,None,active,52,38053.12,success,0
txn_a080f86745e347,cust_4379,36503.28,wallet,loyal,13,65,0,0,190,desktop,domestic,razorpay,None,active,21,36503.28,pending,0
txn_59218a9dc8744f,cust_6882,24531.86,net_banking,churn_risk,10,32,0,0,485,tablet,domestic,razorpay,None,inactive,10,24531.86,success,0
txn_698acf7aaf0b47,cust_9344,8505.6,debit_card,churn_risk,0,116,3,2,209,desktop,domestic,razorpay,network_error,none,26,8505.6,failed,1
txn_bad4db71a1a341,cust_1580,40364.45,credit_card,churn_risk,17,104,1,0,514,tablet,domestic,razorpay,None,none,53,40364.45,success,0
txn_3d2fb98a29d64a,cust_1054,45240.47,upi,churn_risk,19,63,0,0,234,tablet,domestic,razorpay,None,active,6,45240.47,success,0
txn_3bfd1cc1ea6446,cust_8577,20620.03,net_banking,churn_risk,9,87,2,3,189,desktop,domestic,razorpay,bank_declined,active,45,20756.02,failed,1
txn_df900516791a40,cust_6002,24578.64,credit_card,high_value,5,90,0,0,115,mobile,domestic,razorpay,None,none,13,24891.43,success,0
txn_e44e4d2f0ba546,cust_2627,15589.78,upi,loyal,19,36,0,0,113,tablet,domestic,razorpay,None,active,46,15821.37,success,0
txn_54fbe7070c6643,cust_5757,5394.59,credit_card,high_value,1,7,0,0,408,tablet,domestic,razorpay,None,none,21,5394.59,success,0
txn_f59ef33142d546,cust_6044,15449.26,credit_card,new,23,110,0,0,171,mobile,domestic,razorpay,None,inactive,27,15449.26,success,0
txn_fb11af474c6341,cust_9414,20318.7,upi,high_value,10,138,0,1,371,tablet,international,razorpay,authentication_failed,inactive,53,20318.7,failed,0
txn_2b9ee4aec3224b,cust_7073,19253.64,debit_card,returning,9,119,0,0,382,tablet,domestic,razorpay,None,none,32,19740.78,pending,0
txn_ef3f1907348c4e,cust_8628,26656.85,credit_card,high_value,13,171,2,1,350,tablet,international,razorpay,network_error,inactive,33,26986.26,abandoned,1
txn_4fc7bfeec06446,cust_8161,19335.08,debit_card,returning,2,124,0,3,156,desktop,domestic,razorpay,authentication_failed,none,44,19772.4,failed,1
txn_447017edb79a4b,cust_8601,27802.48,debit_card,churn_risk,2,84,2,0,562,mobile,domestic,razorpay,None,inactive,20,27802.48,success,0
txn_e32904b46efd4a,cust_5206,14238.27,net_banking,returning,2,52,0,0,43,mobile,domestic,razorpay,None,active,54,14238.27,success,0
txn_508e2dd7aa764f,cust_8744,39556.3,net_banking,loyal,2,58,0,0,211,desktop,international,razorpay,None,inactive,29,39556.3,success,0
txn_aab21f7027984a,cust_2194,35870.89,debit_card,loyal,21,33,3,1,275,mobile,domestic,razorpay,authentication_failed,active,14,35870.89,abandoned,1
txn_cda5ba7995e547,cust_7530,20550.45,credit_card,returning,4,93,0,2,140,tablet,domestic,razorpay,expired_card,inactive,21,21001.29,abandoned,1
txn_19f1ee1bc5d349,cust_1980,21058.72,credit_card,returning,18,27,0,0,442,desktop,domestic,razorpay,None,active,34,21058.72,success,0
txn_23e52e5ee20e47,cust_1953,8081.8,upi,new,13,38,1,2,525,tablet,domestic,razorpay,insufficient_funds,none,8,8081.8,abandoned,1
txn_6b91f4f1c6c84f,cust_2751,15352.7,net_banking,returning,13,53,1,0,597,desktop,domestic,razorpay,None,inactive,15,15352.7,success,0
txn_d578253b533843,cust_6431,43985.68,debit_card,returning,5,166,3,0,451,mobile,domestic,razorpay,None,inactive,31,43985.68,success,0
txn_75d78bbb24cb40,cust_2418,5544.39,net_banking,loyal,6,110,3,2,397,mobile,domestic,razorpay,network_error,none,4,5544.39,failed,1
txn_81a1a0f2930d49,cust_5343,44371.94,debit_card,churn_risk,10,132,0,1,224,mobile,domestic,razorpay,authentication_failed,none,35,44474.67,overdue,0
txn_c72936a85fd249,cust_6540,25641.94,upi,returning,11,19,0,3,597,mobile,domestic,razorpay,expired_card,none,51,25641.94,failed,1
txn_b1be275663a94d,cust_9579,8793.97,debit_card,churn_risk,14,24,0,1,365,desktop,domestic,razorpay,authentication_failed,active,31,8793.97,failed,1
txn_8618f2068d6145,cust_9019,26363.83,wallet,new,2,8,0,0,22,tablet,domestic,razorpay,None,active,31,26561.0,success,0
txn_2213eed30a8f46,cust_8346,27128.73,debit_card,churn_risk,22,44,1,2,477,desktop,domestic,razorpay,bank_declined,none,54,27128.73,overdue,1
txn_1374ce184e7e42,cust_8055,4448.85,net_banking,churn_risk,22,107,0,1,462,desktop,domestic,razorpay,authentication_failed,none,6,4448.85,overdue,0
txn_9001eee54cdb4d,cust_9500,22996.96,wallet,loyal,1,31,0,0,535,mobile,domestic,razorpay,None,none,31,22996.96,success,0
txn_903d24ee148649,cust_7150,4300.86,wallet,new,5,43,0,1,261,desktop,domestic,razorpay,network_error,inactive,58,4300.86,failed,0
txn_6e050bed8bc44a,cust_6746,4433.05,net_banking,loyal,13,41,0,0,513,tablet,domestic,razorpay,None,none,12,4433.05,success,0
txn_9172e5c157c849,cust_8843,39309.48,upi,returning,11,107,0,2,593,mobile,international,razorpay,network_error,inactive,45,39309.48,failed,1
txn_8aaefa0475ce4d,cust_4183,10305.74,net_banking,high_value,1,43,0,1,216,desktop,domestic,razorpay,bank_declined,active,55,10405.09,failed,0
txn_be1040075a1a41,cust_9091,35055.57,wallet,high_value,0,29,3,0,265,tablet,domestic,razorpay,None,none,36,35055.57,success,0
txn_87839ceb78864b,cust_8790,9851.15,credit_card,new,2,139,0,0,444,mobile,domestic,razorpay,None,active,43,9851.15,success,0
txn_7b372e77cf9848,cust_6547,34443.75,wallet,churn_risk,11,27,0,1,457,desktop,domestic,razorpay,network_error,inactive,56,34443.75,failed,1
txn_b9b69304aacb4e,cust_6610,39839.38,wallet,loyal,14,162,0,0,222,desktop,domestic,razorpay,None,none,44,39839.38,success,0
txn_c48cd0206b234e,cust_3703,34429.18,wallet,churn_risk,12,44,0,1,599,tablet,international,razorpay,network_error,inactive,24,34470.51,failed,0
txn_61d2ef5e121f4c,cust_9806,44324.61,upi,high_value,5,173,0,0,442,desktop,domestic,razorpay,None,inactive,18,44324.61,success,0
txn_0bb0998b62e840,cust_9269,49567.18,wallet,churn_risk,13,0,0,1,220,desktop,domestic,razorpay,network_error,inactive,35,49951.66,overdue,1
txn_6e4b4feeacc845,cust_7960,29616.96,wallet,high_value,23,23,0,0,298,desktop,domestic,razorpay,None,active,14,29616.96,success,0
txn_745b0bb151c74d,cust_2349,24637.51,net_banking,loyal,13,96,4,1,109,desktop,domestic,razorpay,authentication_failed,inactive,11,25046.86,failed,1
txn_6b71fb6c54344c,cust_9224,33273.76,credit_card,loyal,15,93,1,1,236,tablet,domestic,razorpay,insufficient_funds,none,14,33273.76,failed,1
txn_c71f3626fa6d4e,cust_7274,40404.41,upi,loyal,3,123,1,1,387,tablet,domestic,razorpay,bank_declined,active,45,40404.41,abandoned,1
txn_e6af09ed236a4a,cust_2094,48392.53,credit_card,churn_risk,21,68,1,2,14,mobile,domestic,razorpay,network_error,active,2,48392.53,abandoned,1
txn_8bd7b9ab781741,cust_9775,32457.12,wallet,high_value,23,134,3,1,141,desktop,domestic,razorpay,authentication_failed,active,28,32457.12,overdue,1
txn_af2a3b23ef004c,cust_1342,42446.55,upi,loyal,17,87,2,2,427,desktop,domestic,razorpay,network_error,inactive,20,42761.9,overdue,1
txn_5a873afc51dc46,cust_4593,42896.11,debit_card,churn_risk,17,115,5,0,442,tablet,international,razorpay,None,none,56,42896.11,success,0
txn_f20377898c124d,cust_9503,6738.12,debit_card,loyal,11,84,0,0,476,mobile,domestic,razorpay,None,active,23,6738.12,success,0
txn_930d2b4b52a24a,cust_7360,44443.13,wallet,loyal,23,118,0,0,553,desktop,domestic,razorpay,None,none,59,44841.96,success,0
txn_421b948735f243,cust_5222,37414.82,upi,high_value,5,36,3,0,441,tablet,domestic,razorpay,None,none,58,37429.95,success,0
txn_e159c72099b740,cust_1397,8203.38,credit_card,churn_risk,10,132,0,0,243,desktop,domestic,razorpay,None,none,51,8203.38,success,0
txn_1fea61f33fd645,cust_8048,23048.78,upi,loyal,15,40,0,0,470,tablet,domestic,razorpay,None,none,53,23226.27,success,0
txn_1b475e5ee1af44,cust_8568,16600.77,debit_card,loyal,0,170,1,0,556,mobile,domestic,razorpay,None,none,14,16600.77,success,0
txn_a597d605a5c349,cust_1796,5990.71,debit_card,loyal,11,118,0,0,432,desktop,domestic,razorpay,None,inactive,57,5990.71,success,0
txn_5d12d2876e5a49,cust_1774,35743.22,debit_card,churn_risk,1,95,0,3,352,tablet,domestic,razorpay,expired_card,inactive,1,35743.22,abandoned,1
txn_5f6f927770754c,cust_6202,29224.51,wallet,high_value,11,80,0,0,77,mobile,domestic,razorpay,None,active,56,29224.51,pending,0
txn_251005142eb547,cust_9943,41299.02,credit_card,loyal,11,74,0,0,29,mobile,domestic,razorpay,None,active,31,41299.02,success,0
txn_5a30478129874f,cust_6607,19907.1,net_banking,returning,21,178,0,0,90,tablet,domestic,razorpay,None,none,42,19907.1,success,0
txn_702aa2ccf2ec4a,cust_9312,7399.05,upi,loyal,15,124,4,1,91,mobile,domestic,razorpay,network_error,inactive,34,7399.05,failed,0
txn_4e2c78824d0a4d,cust_9877,10738.24,credit_card,new,17,75,4,0,362,desktop,domestic,razorpay,None,none,45,10834.69,pending,0
txn_9ac082ff46204f,cust_7054,45159.69,upi,returning,2,180,2,0,93,mobile,domestic,razorpay,None,inactive,23,45159.69,success,0
txn_3f766b555c7b4c,cust_8263,7117.55,credit_card,churn_risk,7,36,0,2,575,tablet,domestic,razorpay,expired_card,active,58,7117.55,failed,1
txn_24a7738e552d4d,cust_2484,22813.29,credit_card,new,8,110,0,3,415,desktop,international,razorpay,insufficient_funds,inactive,38,22909.97,failed,1
txn_5071fed566854e,cust_8945,32616.5,upi,churn_risk,11,175,0,2,293,tablet,domestic,razorpay,authentication_failed,none,14,32616.5,failed,1
txn_7dbf5b96103743,cust_1630,5760.44,net_banking,returning,0,144,0,0,395,desktop,domestic,razorpay,None,active,17,5760.44,success,0
txn_3e13d2c6620c46,cust_8389,29794.17,upi,new,22,67,0,3,86,desktop,domestic,razorpay,authentication_failed,inactive,57,29794.17,abandoned,1
txn_4352359afd5a4e,cust_4412,30417.44,net_banking,new,15,138,1,0,447,mobile,domestic,razorpay,None,none,16,30417.44,success,0
txn_365d2aacb0f345,cust_2354,21420.81,debit_card,loyal,21,133,0,0,147,tablet,international,razorpay,None,none,49,21499.71,success,0
txn_ef63b3e1558c4a,cust_1921,46902.32,credit_card,new,14,79,3,1,222,tablet,international,razorpay,bank_declined,active,27,47252.64,overdue,1
txn_0afb7e3419db4b,cust_5700,31354.98,wallet,new,15,55,1,0,12,desktop,domestic,razorpay,None,none,14,31354.98,success,0
txn_dfa663dd65d44d,cust_8512,17402.21,upi,loyal,10,127,3,2,430,mobile,domestic,razorpay,bank_declined,active,49,17402.21,failed,1
txn_a87fc98f689248,cust_5104,42885.71,debit_card,loyal,16,171,1,1,131,tablet,domestic,razorpay,expired_card,inactive,60,42885.71,failed,1
txn_ef2ec7533d4941,cust_6975,3417.63,wallet,churn_risk,12,170,0,1,465,mobile,domestic,razorpay,network_error,inactive,50,3417.63,failed,1
txn_4d913a65c23841,cust_7941,7379.05,debit_card,loyal,17,99,0,1,358,mobile,domestic,razorpay,bank_declined,inactive,26,7806.58,failed,0
txn_423d9ef81c3f49,cust_4856,19570.44,debit_card,new,8,134,0,0,18,mobile,domestic,razorpay,None,none,40,19570.44,success,0
txn_69c632e8209243,cust_2511,26624.17,debit_card,high_value,21,124,0,3,458,tablet,domestic,razorpay,insufficient_funds,inactive,0,26624.17,failed,1
txn_00bd41344f7c41,cust_6534,40474.05,credit_card,returning,18,87,0,0,398,mobile,domestic,razorpay,None,none,52,40474.05,success,0
txn_8ac3fc29bb4c41,cust_6122,17644.2,debit_card,loyal,17,175,2,1,177,mobile,domestic,razorpay,network_error,inactive,16,17644.2,failed,1
txn_f2a3d838b92b4e,cust_5321,47850.03,net_banking,churn_risk,10,175,0,0,301,mobile,domestic,razorpay,None,none,58,48048.44,success,0
txn_47aad8cf8db24c,cust_5958,9519.49,credit_card,churn_risk,6,33,0,1,329,mobile,domestic,razorpay,bank_declined,none,13,9993.9,abandoned,1
txn_8752e095827a4a,cust_1160,47733.52,upi,new,19,138,2,0,360,desktop,domestic,razorpay,None,none,39,47733.52,success,0
txn_f147df1ba29a41,cust_5912,34867.99,upi,loyal,2,158,0,0,366,tablet,domestic,razorpay,None,none,34,35361.09,success,0
txn_3e09a818d9fe40,cust_6062,12738.46,upi,churn_risk,11,154,0,1,36,desktop,domestic,razorpay,expired_card,none,17,12738.46,failed,1
txn_96a13a099d2442,cust_8167,573.36,wallet,returning,3,18,0,0,314,desktop,domestic,razorpay,None,active,43,573.36,success,0
txn_a3957f6e4e7c4a,cust_3840,43776.21,upi,high_value,4,91,0,0,255,mobile,domestic,razorpay,None,active,47,43776.21,success,0
txn_20a7daf1a1e744,cust_8632,16645.55,wallet,churn_risk,9,82,0,0,161,desktop,domestic,razorpay,None,active,49,16645.55,success,0
txn_8e09852b7b6b43,cust_8509,35855.62,credit_card,loyal,14,81,0,3,253,desktop,domestic,razorpay,network_error,none,44,35914.51,failed,1
txn_bec17c18c2854a,cust_7123,40991.09,net_banking,new,11,20,0,2,23,mobile,domestic,razorpay,expired_card,active,49,40991.09,abandoned,1
txn_34bdb98c361241,cust_4935,1255.14,net_banking,returning,17,54,0,0,474,desktop,domestic,razorpay,None,active,2,1687.1,pending,0
txn_3b207c5833b644,cust_5581,23905.27,credit_card,high_value,7,81,0,1,558,desktop,domestic,razorpay,expired_card,active,33,23905.27,failed,1
txn_7637d23a64dc49,cust_6495,43963.73,net_banking,high_value,1,151,2,0,376,tablet,international,razorpay,None,inactive,50,43963.73,success,0
txn_5438e543aee24a,cust_6225,43975.05,wallet,new,12,31,1,0,514,mobile,domestic,razorpay,None,none,31,43975.05,success,0
txn_67f7191b825845,cust_4385,15765.47,wallet,new,18,136,0,0,137,desktop,domestic,razorpay,None,inactive,57,15765.47,success,0
txn_0db26d4031c343,cust_7039,8817.73,net_banking,churn_risk,13,26,0,0,182,mobile,domestic,razorpay,None,active,45,8817.73,success,0
txn_b6b0f1d982474c,cust_2512,2850.06,net_banking,new,9,128,5,2,97,mobile,domestic,razorpay,authentication_failed,none,16,2850.06,failed,1
txn_976adead04f94b,cust_1224,30566.51,net_banking,returning,1,9,3,0,45,mobile,domestic,razorpay,None,inactive,22,30566.51,success,0
txn_d7c0eba306ec4a,cust_8363,31570.11,wallet,high_value,16,33,0,2,289,tablet,domestic,razorpay,insufficient_funds,active,27,31655.08,failed,1
txn_bbb93f96e1a544,cust_5235,46373.1,debit_card,new,7,132,0,0,464,mobile,domestic,razorpay,None,active,24,46373.1,success,0
txn_5f64e5ae9ea842,cust_6388,14747.37,net_banking,loyal,3,32,1,0,345,desktop,domestic,razorpay,None,active,7,14747.37,success,0
txn_853a639ab8ba4f,cust_7790,10768.65,net_banking,loyal,22,113,3,0,24,desktop,domestic,razorpay,None,none,57,10768.65,success,0
txn_e9db94d5544443,cust_5855,29045.28,net_banking,loyal,16,104,0,0,156,tablet,domestic,razorpay,None,inactive,6,29328.18,success,0
txn_5394d544153348,cust_3390,46515.46,upi,loyal,21,139,3,0,124,tablet,domestic,razorpay,None,none,2,46515.46,success,0
txn_0a2a940c023448,cust_1932,35554.8,net_banking,returning,1,58,1,0,499,desktop,domestic,razorpay,None,none,19,35554.8,success,0
txn_ff1f8eceb52b40,cust_5895,47760.49,wallet,loyal,6,56,0,1,455,tablet,domestic,razorpay,network_error,active,49,48180.74,failed,1
txn_691823c2757148,cust_1949,490.36,credit_card,churn_risk,12,118,0,0,326,mobile,domestic,razorpay,None,none,45,490.36,pending,0
txn_2dde9d38654641,cust_9478,38176.79,wallet,loyal,10,145,3,3,365,mobile,domestic,razorpay,expired_card,active,43,38384.58,abandoned,1
txn_7a22bc158d1a4e,cust_1681,33971.68,wallet,loyal,1,120,0,0,246,tablet,domestic,razorpay,None,inactive,11,33971.68,success,0
txn_94ce5149bfd64f,cust_8471,24022.66,upi,churn_risk,23,54,0,2,483,desktop,domestic,razorpay,expired_card,inactive,33,24022.66,failed,1
txn_c2fe8fb9262140,cust_4070,36455.6,credit_card,loyal,17,119,0,0,196,desktop,international,razorpay,None,none,58,36455.6,success,0
txn_c71a641adc9543,cust_8264,26069.01,debit_card,loyal,6,83,0,0,135,desktop,domestic,razorpay,None,none,10,26069.01,success,0
txn_55d88d4dede647,cust_6663,3968.59,wallet,loyal,0,79,0,0,104,desktop,domestic,razorpay,None,inactive,41,3968.59,success,0
txn_107b338837194b,cust_4820,43897.07,wallet,new,1,68,0,2,272,desktop,domestic,razorpay,network_error,inactive,35,43897.07,failed,1
txn_7f11d3ec507b43,cust_1187,10874.95,credit_card,loyal,14,44,0,0,398,mobile,domestic,razorpay,None,inactive,39,10874.95,success,0
txn_39c3750a104441,cust_3946,34320.4,credit_card,high_value,17,147,0,1,51,tablet,domestic,razorpay,authentication_failed,active,60,34320.4,failed,1
txn_697e46a644aa41,cust_6450,39129.06,credit_card,loyal,1,168,2,3,160,mobile,domestic,razorpay,authentication_failed,active,17,39129.06,overdue,1
txn_04c107590d7241,cust_9839,38582.0,upi,high_value,8,149,0,0,144,mobile,domestic,razorpay,None,none,34,39023.23,success,0
txn_ce988a7906944b,cust_7987,13540.78,net_banking,returning,20,97,2,0,494,mobile,domestic,razorpay,None,active,48,13540.78,success,0
txn_9f3521de3b664d,cust_8816,6754.15,wallet,churn_risk,5,75,1,2,504,mobile,domestic,razorpay,expired_card,inactive,47,6754.15,failed,1
txn_dec00e09db9d4a,cust_9125,47950.77,upi,new,16,132,0,0,283,desktop,international,razorpay,None,active,27,47950.77,success,0
txn_f494a845edca4a,cust_1836,31613.29,debit_card,new,2,140,4,0,244,mobile,domestic,razorpay,None,active,15,31613.29,pending,0
txn_33328dd994954b,cust_6476,17209.7,credit_card,loyal,9,141,0,1,421,tablet,domestic,razorpay,network_error,inactive,54,17209.7,failed,0
txn_56d00dcf40ab4f,cust_8823,49371.09,net_banking,new,19,109,3,2,471,desktop,domestic,razorpay,bank_declined,inactive,32,49659.58,failed,1
txn_176bbe55173a4c,cust_8586,43131.93,debit_card,returning,1,159,2,1,55,mobile,domestic,razorpay,authentication_failed,none,4,43131.93,failed,0
txn_785deca7e89845,cust_9742,48487.17,net_banking,churn_risk,13,171,0,0,83,desktop,international,razorpay,None,active,50,48960.31,pending,0
txn_3f6c561b037f4d,cust_3761,9788.07,debit_card,new,17,13,0,3,128,desktop,domestic,razorpay,network_error,none,1,9788.07,failed,1
txn_177dc39c606247,cust_1174,46357.8,debit_card,churn_risk,21,55,0,3,208,desktop,domestic,razorpay,insufficient_funds,inactive,45,46588.53,overdue,1
txn_351f942cc71641,cust_5094,12660.94,net_banking,new,16,2,3,0,298,mobile,domestic,razorpay,None,inactive,59,12687.79,success,0
txn_0a75c74527714d,cust_5252,37773.74,debit_card,returning,5,63,1,0,226,mobile,domestic,razorpay,None,inactive,32,37773.74,success,0
